,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
11662,MIDDLE,UylE_K0JtglGU75sA3N6sSZC7XfOriQvdhOJr753buT7THQ,99,0,6,3,0,0,8822,1383,1383,10669,6005,12,1,6,21,2033,2010,3285,3020,2055,1052,3340,Lux
11771,MIDDLE,oat7XAAxbcw6-6J1vz_lbQxRlQHaKsMXejdd5QZ_GyaFXRc,111,3,4,17,3,1,10089,1162,103,14655,8359,12,5,44,51,3047,3190,3401,3801,2055,1004,3364,Nautilus
11798,MIDDLE,1-c_QJQjgtTxc0GEL0ASGzhBId4Q-w3AtVyhLLta5b32iQ,99,10,3,17,5,2,36463,5283,1659,13532,14672,18,2,20,60,1056,3157,3165,3285,3135,3020,3363,Lux
12000,MIDDLE,NDPN5K3EUpoJx3kXCvbz0bMIy90q2x82bl3HWsTN6EhRgdQ,143,1,3,4,0,1,9561,346,346,8464,5956,11,2,17,19,3020,2031,3285,2055,1052,1056,3340,Zyra
12220,MIDDLE,ewPvNuGoqwYosOuCRcMexDCugwFL_vRwwNwoZ7eIuCuw2Ho,350,0,4,12,0,0,9336,434,434,6230,6016,11,8,29,19,3504,2055,3098,0,0,3174,3364,Yuumi
12322,MIDDLE,bJ7TJvFvRmq1h5FjpUR7JhBf2UpLJzHCzv4l5GpAd5WyhQ,43,3,3,17,0,1,9308,5753,3161,7740,9895,14,5,20,15,3285,3108,2055,3020,3504,3028,3364,Karma
12361,MIDDLE,f37eVCXUuEgipkjXhIaUPKQAIX6lHQvwlY9j0ZkP4RpSatmr_Tg8xi9P,555,12,8,7,6,2,19523,1799,0,30550,11440,14,2,25,23,3077,3142,2420,1031,3111,3147,3340,Pyke
12631,MIDDLE,A47eIfqWOxNuqXVeDo4lK184tC3_HmQ__BBGp_VD6hNq9nY,111,4,3,10,2,1,13722,2747,2747,12062,8011,13,0,13,45,2033,0,3157,3152,0,3020,3363,Nautilus
12637,MIDDLE,x1xSB0tdcYMEAGRS9LbrcNlacOwmvZDigcSEFX5Wv2_SGw,350,4,1,16,2,2,12277,2529,1571,5630,8807,13,9,47,20,3504,3098,0,1082,3174,3114,3364,Yuumi
12643,MIDDLE,x1xSB0tdcYMEAGRS9LbrcNlacOwmvZDigcSEFX5Wv2_SGw,37,3,11,18,2,1,11324,1460,777,17489,8944,13,11,71,18,2420,3098,3117,3504,3174,3070,3364,Sona
12661,MIDDLE,SlrukEjLqeU9l0u74dxajYDNO9KmEl17ljfOrt-K409Hnw,350,0,1,22,0,0,10229,5693,4788,5627,9390,14,1,37,25,3098,3174,3158,3504,3114,3801,3364,Yuumi
12846,MIDDLE,x7ETwZwl-uia95DiTwYY4yS2OyDe4XR2Qw7ZC0dqk4MKXQ,555,16,2,5,9,3,16823,3839,3839,16744,12780,14,2,20,11,3142,3077,3147,3814,3117,0,3340,Pyke
12929,MIDDLE,zs257_HJqez9oNdRrUW7k8CwLld4RauJLe2HoqEOROgkXc0,99,1,5,5,0,1,8023,875,153,11865,6068,10,8,41,31,3092,2055,3916,3047,0,0,3364,Lux
13026,MIDDLE,r3fJXpNufGRdqw7A3aG9CjBWmx2m6NorFy0MT6o-7xO_mg,43,1,3,3,0,1,7436,3667,0,11180,7817,14,3,16,8,1056,3285,3020,2031,3504,1082,3364,Karma
13056,MIDDLE,x7ETwZwl-uia95DiTwYY4yS2OyDe4XR2Qw7ZC0dqk4MKXQ,161,4,7,5,0,1,18559,1840,1545,13477,9045,12,2,20,26,1056,3030,3905,3111,3136,0,3340,Velkoz
13070,MIDDLE,qfqg3sL3_xKMNXpLuN8ryRmkWD1zaTgNpttgY_awpaNBhQ,497,2,9,13,0,1,4696,447,447,21585,7671,13,6,72,21,3069,3107,3111,0,3109,0,3364,Rakan
13075,MIDDLE,5NCBdMFho2dij664HNwIi5DChiJpwRELq9FDGYc6kSc7vNM,201,1,9,19,0,1,9349,1362,812,31112,8949,14,10,88,40,3401,3107,3109,3111,3105,2055,3364,Braum
13156,MIDDLE,8qC7ZyMwIPsxnuVSh1LU0y-o_fUhb4GJ1Gc3-K1kB73CD90,412,2,8,11,0,1,5596,78,0,14816,6507,11,7,44,28,3069,3107,3117,3105,0,0,3364,Thresh
13196,MIDDLE,C4uMzdEdfrSKzevksNd8c9lqsg0A-mEP0rB7MpN_uu8MCg,3,9,6,15,6,3,18855,7775,3346,22054,12957,15,6,34,31,3165,2055,3285,3089,2420,3020,3340,Galio
13248,MIDDLE,OeSGj6BafGEsvjgdYSdMxROpcwn2j1LfFFsHPvWX5jo8Hg,43,3,4,15,0,1,10547,3157,912,13123,11622,15,18,116,12,3117,3098,3504,3174,3222,0,3364,Karma
13268,MIDDLE,nPQ2NQGBNRouDbpZxw_OLs2zA6BsFnlZf_8koO5KUGF8Hg,99,5,1,6,3,1,11988,6722,1673,8377,8900,14,3,29,28,1056,3916,3285,1082,3191,3020,3363,Lux
13286,MIDDLE,G4fmnU7si53i8ZfqIbZvpxsEb1Md5dpmsN3fadbgwB2EVlY_O_XuZwZG,555,6,10,15,2,1,19523,1091,529,30942,11667,16,2,21,23,3077,3142,2055,3147,3036,3117,3340,Pyke
13327,MIDDLE,yG5HN4e8RgU2CoLqLxgnOZjm4dAwjA3l-FmIaXeIfnLrL4A,161,5,10,9,3,3,25021,4655,3800,17496,11283,16,0,14,25,0,3157,3020,3165,3285,0,3340,Velkoz
13521,MIDDLE,OeSGj6BafGEsvjgdYSdMxROpcwn2j1LfFFsHPvWX5jo8Hg,111,0,4,13,0,0,6019,5902,374,9752,6925,13,8,55,36,0,3401,2031,3117,3050,0,3364,Nautilus
13572,MIDDLE,PP21bGjDEMR85GBDUykFtbYNXuie5IuzKCL2kxyWxgCceSI,111,2,6,16,0,1,11153,1428,515,18566,8736,14,3,55,54,3117,3097,3193,3050,3067,3108,3364,Nautilus
13581,MIDDLE,N3BiCaa6c5b9uY2GklxYefhXlaDeSI6vYGpmzKEWVAjdxQ,555,5,5,6,2,1,13988,6632,1749,17156,8390,12,1,20,17,1054,3111,3077,3147,3134,1036,3340,Pyke
13826,MIDDLE,tb2ENELii2NkrOChL0oycF53YZ324sYAWT_2mBx_y4QDQw,25,2,5,2,2,2,9385,107,107,10591,6629,12,1,12,52,1056,2031,2010,3030,3905,2422,3340,Morgana
13868,MIDDLE,ccBvaug8vVD_7dCkSpaaofpfaRpWHLAYD3k6I5aCQJt0XHjPPZ6RYL_A,555,3,9,4,0,1,5080,0,0,20229,6141,10,8,45,23,3117,2031,3097,2055,1036,3147,3364,Pyke
14105,MIDDLE,HlZVNdfVlHrPM5VMHWWDdSvCeCC_fyLdta-_eRf2KIL_Ew,117,5,1,6,3,1,4327,770,770,8104,8181,12,0,8,6,1056,3504,3174,2031,3020,3191,3340,Lulu
14180,MIDDLE,hJcBxFVLAXmWSewFhcdDszUrP3fumP2HHBOp22Gle4Z-jw,350,1,1,25,0,1,13561,1562,1129,4875,9390,14,11,34,22,3504,3098,3041,3174,1052,2055,3364,Yuumi
14355,MIDDLE,jK7osFTaFJ7Uj38CdgYByOkf5259k7JwEUhZKcdahCKZPg,37,1,8,17,0,1,11844,2581,1446,16295,10047,15,13,93,13,3107,3098,2055,3190,3504,3158,3364,Sona
14496,MIDDLE,fq0PjuC9IGUEBw4iQTT3r_Wo_ngc5mb7gmRp8oZANuQ_xvQ,555,2,8,8,0,1,8659,853,541,18964,6769,12,1,40,18,3097,3133,3147,3117,1036,0,3340,Pyke
14618,MIDDLE,WzGnsr5A5j9Je1zdXOEwRwmZ5H5ro2FAdZ0Djec8qV8J9BM,44,0,6,3,0,0,3034,369,0,19690,6115,11,4,56,12,3401,3107,0,3111,0,0,3364,Taric
14711,MIDDLE,xsI3q_2HqncnA0D2pOz4xZpVPYJABprz4LPse2inu5Y31A,25,1,5,3,0,1,7428,2679,0,15713,7546,13,0,14,32,0,3108,3157,2422,3030,0,3340,Morgana
14739,MIDDLE,ccBvaug8vVD_7dCkSpaaofpfaRpWHLAYD3k6I5aCQJt0XHjPPZ6RYL_A,350,3,2,14,2,1,15119,4859,1715,9448,9325,11,10,72,31,3174,3107,3098,2055,1082,3504,3364,Yuumi
15100,MIDDLE,jK7osFTaFJ7Uj38CdgYByOkf5259k7JwEUhZKcdahCKZPg,43,1,6,10,0,1,11051,7296,1651,10139,7523,12,7,63,25,3190,3098,2055,3801,3158,3174,3364,Karma
15165,MIDDLE,mYXAG2pxtnLB2OL1J07x1YS0e37PkCmtsOlS9PHdcu_jL40,161,5,4,12,2,2,21894,4303,705,12480,10582,14,0,8,18,3285,1056,3020,3907,1082,1058,3340,Velkoz
15232,MIDDLE,E3x1vCyOCeiBL_5vDTq_GmWisM1uKrUih2dkusVgZbT29A,44,1,3,8,0,1,3916,964,964,26649,8651,13,8,46,16,3401,3010,3047,3107,0,0,3364,Taric
15273,MIDDLE,SsBZXARkTu7OhAGLxrVBeAPxvlftj8ITuYyYOe_DWNJqgyaS5hWFGFtG,555,6,6,2,2,1,7926,639,639,18103,8810,12,0,12,11,3077,1054,3117,3147,3134,1037,3340,Pyke
15443,MIDDLE,EUVZ4pHp1pyz0iQ_LsJhc0c3TM_S3kD_QZJfJf3UJSWSdiY,99,0,9,6,0,0,5261,2829,779,9735,5534,10,6,44,31,3504,3098,1028,3117,0,0,3364,Lux
15454,MIDDLE,XBwHyDcR3-QLCFPxX9i-owP-FtpMSkG-qUJiWPPZrH1x9A,555,8,5,14,2,1,11915,2127,734,15881,9526,12,7,59,46,3069,2055,3155,3117,3123,3147,3364,Pyke
15470,MIDDLE,XBwHyDcR3-QLCFPxX9i-owP-FtpMSkG-qUJiWPPZrH1x9A,555,6,7,9,3,1,8811,2126,0,27932,9883,14,18,138,13,3069,0,2421,3156,1031,3117,3364,Pyke
15563,MIDDLE,5rnnyxRPi9uv6b0nZ6FrTv8tIeVc49YbfvNBjTXBSR0LIMpLkVWGe65T,37,0,5,8,0,0,6046,1810,1324,5947,5026,9,4,29,4,3114,0,3098,1001,1082,3174,3364,Sona
15580,MIDDLE,_WaR0B29kUJdnCojuXe_IVEnInzFtJk7hL-LwhOF8Bhpcw,43,3,2,9,3,2,13607,799,799,10220,8652,14,4,19,28,3174,3111,0,0,1058,3504,3340,Karma
15592,MIDDLE,diG1C_iPYsnva-iIGEuFgeeNEgfWNd4PgZwzLdWMtV37GNs,350,1,3,12,0,1,9650,1537,1331,4110,6658,11,6,45,17,3098,0,1052,1082,3174,3114,3364,Yuumi
15643,MIDDLE,fmtz-Iobdpl0G4pJcE_ITRRqo72i-JyTPeZILfKz0IJFlQ,555,4,4,2,2,1,8429,1186,1186,17561,7736,12,2,19,15,3077,1054,3147,2031,3111,3134,3340,Pyke
15648,MIDDLE,srZRLd7-_8kXDH_x0ANxuuQ4uZweFcMyam5iV2lApS4s90k,25,3,3,10,3,1,16135,1485,0,17278,9062,14,0,21,71,3030,3905,2424,3111,3191,1056,3340,Morgana
15682,MIDDLE,GxdY1BJFnHLdQrt4kLrfM7nJOT8uzChCoRBn64AIElO1AtI,161,5,4,6,2,1,29292,11541,4399,15714,13989,16,6,35,20,3089,3157,2055,3020,3285,3916,3340,Velkoz
15688,MIDDLE,Pakbx6J2GC9PJjFKr394wUodYEzWq3BtbxhUcRZj35SzaGQ,53,0,3,10,0,0,4315,2617,2617,11358,5532,10,6,29,20,3800,2031,3097,2055,3009,1028,3364,Blitzcrank
15690,MIDDLE,Jyy6VeQlneaponv3d9vtqVadz60BsKVs5Hhx__fXfnmiaw,25,0,2,3,0,0,3493,86,0,7545,4700,10,3,11,28,2424,3504,3096,0,0,3158,3364,Morgana
15771,MIDDLE,eaKm_LiLJtkY9oB6iyXw2fatn-ni8vUDZ5WkWzQFyx4bTNA,26,4,3,5,2,1,10171,1771,525,16225,8852,13,5,18,19,3802,3020,1026,3027,2055,1056,3363,Zilean
15869,MIDDLE,QGOQ99ehbR0Bg1vSWlaV9sMJu6w5vLR1H-HbdgoUgZ9wTA,99,0,4,12,0,0,5802,2635,1090,7482,5987,11,8,46,28,3098,3174,3117,1004,2055,1004,3364,Lux
16103,MIDDLE,_TAxoXqDUKQkT1beUbqWAMR_bIudsoNx9FJT--TXVAF3xw,89,1,12,10,0,1,6287,2651,467,37251,9483,14,11,83,21,3190,3107,0,3117,1028,3401,3364,Leona
16256,MIDDLE,lSBrJt9OUBCUqRtIMM670s4We53jgg77sfaLKe3z2Z3K44zRHQrT2zag,143,4,8,6,3,1,19456,4797,0,18182,11074,16,0,17,33,1056,3030,3020,3151,3116,1052,3340,Zyra
16430,MIDDLE,eaKm_LiLJtkY9oB6iyXw2fatn-ni8vUDZ5WkWzQFyx4bTNA,43,5,5,9,2,1,17890,8384,1557,15641,9502,14,8,23,31,3113,0,3020,1056,3174,3285,3363,Karma
16439,MIDDLE,tcLJVcdO8pLW9O5k1b-RJLqdiXRi-dsZiFfEFElv6FsXvHs,37,4,13,31,3,1,21463,4562,2305,27956,12244,16,2,54,16,3098,3174,2065,3040,3158,3057,3364,Sona
16440,MIDDLE,tcLJVcdO8pLW9O5k1b-RJLqdiXRi-dsZiFfEFElv6FsXvHs,43,0,14,8,0,0,13596,1552,1552,24282,7803,13,0,17,23,3285,1056,3020,1058,1058,0,3340,Karma
16484,MIDDLE,PS616EvI1zC14BIjYYWYQnML-ixAtO1KrxHZgzD6j7dp_g,111,1,9,9,0,1,12229,1516,1516,17866,6339,10,0,8,56,3047,3097,3078,0,0,0,3340,Nautilus
16574,MIDDLE,hCTcCmKLk50P-eMlYn_mj_0fttHnR4oL2fipFBuoEUEWgPcFfpYpcBH8,25,3,7,11,2,1,8478,294,294,18235,9298,13,3,46,45,3157,3092,3107,3117,1052,0,3364,Morgana
16844,MIDDLE,kZO8AffdSEvwRYuAc1GnmF2vu0jiL3kAcCcC4v80P1wrsA,267,4,6,26,2,2,19884,2810,1835,12433,11343,16,13,59,52,3092,3107,3174,2055,3117,3114,3364,Nami
17139,MIDDLE,YiqeGyQ7wDpOdeyo65zuybeAGnWjSaMF1qrq0-XUzJ5i0A,223,0,6,19,0,0,3360,4920,3741,17349,6852,11,6,37,12,3401,0,3107,3047,0,0,3364,TahmKench
17155,MIDDLE,YiqeGyQ7wDpOdeyo65zuybeAGnWjSaMF1qrq0-XUzJ5i0A,111,1,6,17,0,1,8391,4573,997,14954,8151,13,8,66,50,3401,3190,3067,3117,0,1029,3364,Nautilus
17264,MIDDLE,-aj2XptrXttHyQrGIq1cCcL6g6iYD8tMcjVKEwVjjOAw4A,161,5,2,9,3,2,15114,4400,4400,8434,8919,13,3,15,16,1056,1058,3916,3020,3285,0,3340,Velkoz
17478,MIDDLE,17NMt5SFbAascus2ti7mOtFfv2iNnwaVgecOUDuj3ir55w,99,0,5,2,0,0,5511,273,171,7211,4200,9,9,28,39,3108,3117,2031,1004,3098,2055,3364,Lux
17543,MIDDLE,kF5NKyhOtohGag9Iw_QP7h4sj3N03imfqS_1ghFS3t4Lcg,161,6,6,4,2,2,15143,3868,0,11112,8116,12,0,10,18,3916,1056,1029,3285,1026,3020,3363,Velkoz
17548,MIDDLE,8XKmiNKbKnVE_fBtZgTknaBmhpu3qAP5Az7H_yPQ-MzMwQ,161,10,5,12,4,2,19671,6329,981,15321,14644,16,1,29,34,3905,3157,3030,3089,1082,3020,3340,Velkoz
17559,MIDDLE,t8vdTfp3opWjJAzFdEZK_aIMqDNJFpfUQUc9bqqfAqJYHg,350,1,9,13,0,1,13341,1224,1224,14724,7865,13,5,56,33,3098,1082,3174,2055,3504,3114,3364,Yuumi
17577,MIDDLE,3Yoq1k11ubzO7fjCx9A-9SqfFPAI5neSuOIsiZ422HqHeQ,412,2,6,22,0,1,5924,1176,1176,15062,8247,12,14,63,31,3107,3069,3109,3117,2055,0,3364,Thresh
17719,MIDDLE,_Diu_gwtRLuWywdycwGT7lTSrOoV5GjDJMNe9DXZfyvr2j0,161,4,6,10,3,2,15654,4126,3039,11745,8583,13,1,12,19,1056,3285,3136,1082,3020,1026,3340,Velkoz
17863,MIDDLE,lKYb70uhM5wWvr1isz2l-NfPMRrN_AGXb_ndcCZ6Fh2hZMUzQDznx9te,40,0,6,16,0,0,6194,4263,3309,11944,7618,12,4,51,26,3174,3098,3504,3114,0,1001,3364,Janna
18081,MIDDLE,847S3xAzKOgzv1zk5aw9DC3wcXeRH9n03jWDkTjx8xfuiXs,555,7,6,7,3,2,8395,116,0,21784,8439,13,14,60,20,3117,3147,3401,3133,1036,2055,3364,Pyke
18333,MIDDLE,7Z_WpPsSD5Pqslogzv6cwLKIrlGg8Fmgc7QPWgnwliBBlyY,3,1,6,3,0,1,11714,2422,0,15094,7697,14,2,18,25,1056,1052,3285,1082,3020,1026,3340,Galio
18374,MIDDLE,96bx-4JnCJ_wgW0GGVgCkFmsKhx1Z3IdWQZSydEoVCzQ1g,412,3,6,18,2,1,8295,3246,1379,21335,8320,13,7,63,35,3069,3107,3190,3067,3117,2055,3364,Thresh
18495,MIDDLE,Y8qqXyXk5dqosXrNGVzVV0XTRHqQOfpIVrCYk9_KfQ,350,3,4,20,0,1,15772,9484,2612,9251,9865,13,7,70,31,3098,0,3041,3504,3114,3174,3364,Yuumi
18688,MIDDLE,D_5UgVJrpv5RqzAIxk9zEOfyRo6k2sDDtIqQhVPEz1Tdbw,223,1,0,2,0,1,3953,4538,4538,10572,7401,13,1,13,9,1054,3111,2031,3194,2053,3751,3340,TahmKench
18728,MIDDLE,G1cyrzM1z1PtCw3TlWyzM76__SMCd8WniGz8wCZwi4S5Bw4,412,5,7,22,2,1,7350,2451,239,21909,10095,14,10,78,47,3069,3050,3109,0,2421,3117,3364,Thresh
18751,MIDDLE,7iMKe4BNNn_o8V1olDfDvrZ9YjaTloC0tTcswmq_Ow,25,2,5,5,0,2,14171,1327,116,15790,8134,13,6,19,47,2421,3905,3030,1029,1056,3158,3340,Morgana
18980,MIDDLE,7pNMdvJ5pyi85dHM9wX7VtaRNDRJc1Gp16Ix6juISxWMOxE,432,6,10,10,2,1,12374,3729,2281,21640,10458,14,11,57,26,3092,3115,3094,3117,1043,2055,3364,Bard
19026,MIDDLE,2tY3qo17FyslM4y6bpSGejASn-2Oud8z8Ymyh_il6TmdFiQ,350,2,4,8,0,1,15545,68,68,7685,8792,14,2,36,31,3098,3174,3165,3802,0,0,3364,Yuumi
19055,MIDDLE,_FBAbYRCaLqVz5fTanq0aYpsamzwml7Z5b68vbf6iSMIclY,99,10,5,8,4,1,30670,7487,2347,24196,14498,17,6,26,45,1058,1058,3157,3285,3020,3165,3340,Lux
19074,MIDDLE,kdP06oAxXgLhGNyqlfjqfRBU61LJ1Mc9bQMaJu3bHYYKZnU,25,3,2,7,2,1,12390,4639,3528,12273,8651,14,3,20,46,3030,1056,3157,1082,2422,3108,3340,Morgana
19175,MIDDLE,TL2tIAZw3DSZrlWiKyEykX0C1tnb9vpdjPgFfA_fZXRrA1s,555,8,6,7,4,3,11146,2271,1230,15960,10411,15,1,17,20,2033,3134,3076,3142,3147,3047,3364,Pyke
19188,MIDDLE,duOq3QnkzVutwdmjfZIFBScQ9ZNEUJ6QxOTU9X6hqkFuNQ,555,10,4,20,5,1,18313,3349,2173,27357,15518,17,14,101,42,3142,3069,3814,2055,3117,3147,3364,Pyke
19376,MIDDLE,WOBr_OKeobOiStFxsvk1ttaaGoqJN7MkytH4CBrzgWCEfRE,432,4,4,14,2,1,15587,7547,2604,13998,9996,14,7,62,37,3092,3107,3028,0,3174,3117,3364,Bard
19480,MIDDLE,A2rj8KLp9QJnOH8HEprF9ksT8TidA5S1mWYLeBwwHkXkiww,223,9,6,8,4,1,19157,4760,4498,39898,11917,15,0,19,53,1082,3800,3751,3111,3065,3194,3364,TahmKench
19836,MIDDLE,5-ASopu6LjSoVvh0DD_-sRaooprtKTeAgEHOg0XhtzJTfvE,37,1,8,12,0,1,9475,4422,3503,12921,8089,12,1,26,12,3098,3100,3040,0,2055,0,3364,Sona
19886,MIDDLE,WQf6qOhVVGtRBRn4bvv_79le-MHygdyEFld8zGPYJtLBURI,161,4,2,9,3,1,21516,5807,1682,10519,9346,14,4,31,37,3030,2424,3905,1056,3047,3108,3363,Velkoz
19888,MIDDLE,obfmIXG3qmKbcJ4FvSTBu4-1Fhr3UNDdB45uDkootIeCEg,99,6,10,11,3,1,18019,2618,1038,14647,9792,12,8,51,45,3285,3020,3165,0,2055,3098,3364,Lux
19977,MIDDLE,8HJd_RE_HTG7YB6ew74kLc_2pbRFLC4gYHsjYUKsybQ6Mg,53,0,5,16,0,0,8949,1754,488,22243,9582,14,9,82,31,3401,3800,0,3117,3050,1033,3364,Blitzcrank
20027,MIDDLE,SsBZXARkTu7OhAGLxrVBeAPxvlftj8ITuYyYOe_DWNJqgyaS5hWFGFtG,555,8,6,10,4,2,12045,3253,1913,20805,10776,14,0,11,25,3077,3142,3117,3147,1036,3134,3340,Pyke
20171,MIDDLE,dFfKixkOfBzoisBhRXTllSVEmyTHR04yhckz9VtH9az7EyE,350,4,3,11,2,1,13769,567,241,7981,8473,12,5,50,30,3174,3504,3098,3041,3114,2055,3364,Yuumi
20181,MIDDLE,RjYoDhvnnL0adsPoou5RbiL7Gox1lolLo7jf9VuUN4m6JXY,43,1,2,6,0,1,10652,4174,3067,6652,8201,13,0,11,10,1056,3504,3285,3041,0,2422,3363,Karma
20299,MIDDLE,yV5FUewOtSBuvyAsbyV6V_-LgB2VXGpgeVHKkSxQpKrEsw,63,2,9,6,0,1,12717,0,0,16206,7767,13,1,12,12,2033,1056,1056,3151,3020,1026,3340,Brand
20326,MIDDLE,Nrl5gSyu1Pg7r2Xjd9rKuOx0EEjJkk2-o52Jk97AtgE2zQ,267,2,4,16,0,1,4547,1429,1127,8785,7376,12,6,48,13,3174,3222,0,3117,3098,2055,3364,Nami
20398,MIDDLE,dBRVgXQf7y-HECfH7u5uhFgocl8ELZvnFa6JuMhoTgngAA,555,12,2,4,6,2,17583,6330,1434,21806,16314,18,1,27,16,3147,3814,3077,3142,3117,3071,3340,Pyke
20509,MIDDLE,42fnxd7u9v4KdfC2HBO5CGFqPosXns38MStJqGYxW2oY_aU,43,1,6,5,0,1,6496,61,61,11960,5360,10,11,33,15,2055,3098,3107,3047,0,0,3364,Karma
20672,MIDDLE,7ERYP9spFkble1qpmxLF3zQ-bHFkJ4DV9Yd9iEES1GOIeA,412,2,5,16,0,1,4524,356,356,9160,8341,13,9,63,32,3050,3009,3069,3109,2055,0,3364,Thresh
20674,MIDDLE,DlxmCPBRzGybvQRNWmMzHm6BYwINchsijOz-fXCKDtRIHZM,99,6,4,1,2,1,19936,4591,4099,10691,12701,15,7,20,49,3020,3108,3285,3089,2055,3041,3363,Lux
20763,MIDDLE,8zGBhicC4wOC3NT8-6DbPGkOk1wjvAPRQj92BsImCjrHxfY,25,1,7,8,0,1,8540,1332,1332,13404,7636,13,9,65,29,3157,3098,3050,3117,0,0,3364,Morgana
20857,MIDDLE,oh1anyegIC24O6wtOsnkbJd9JaPrSkYQUmqFPhSws8gAow,12,3,4,14,2,1,7631,1049,1049,17680,7517,12,4,35,39,3800,2055,3067,3401,0,3117,3364,Alistar
20950,MIDDLE,CEDQVPGn8TtzZzji7sg49KzGlhBglVRfx3xKHCLCBcSlrHs,44,2,1,10,2,1,4308,1390,734,15912,9302,16,0,20,15,0,3190,3097,3050,3109,3158,3364,Taric
20974,MIDDLE,Jnbw-1I952Djdf8kNGadDSDnkdlUg1e621a66i-HAHKrhDQ,53,1,3,2,0,1,6476,0,0,17232,6134,11,6,51,27,3401,3050,2031,0,1082,3117,3364,Blitzcrank
21039,MIDDLE,NaAMKkc8_zpgI1SXBmr_g-PO-EuEPGNZ8Q83SdYV2la3_H4,43,6,7,6,2,2,21947,4178,1456,16359,12087,17,5,24,35,1056,3157,0,3047,3165,3025,3340,Karma
21279,MIDDLE,XKyuI6Dy-MqgjkxTEDYpX_xxcDQrX-whplw72mx2fYxPbz4,43,10,10,6,4,2,37897,10821,5112,27863,14687,16,3,20,35,3174,3285,3089,3020,3135,3916,3340,Karma
21340,MIDDLE,EUVZ4pHp1pyz0iQ_LsJhc0c3TM_S3kD_QZJfJf3UJSWSdiY,111,2,3,26,2,2,10793,4900,2646,17181,9564,14,8,61,65,3109,3401,3801,3050,0,3117,3364,Nautilus
21351,MIDDLE,6-ivJDRpp8LhWFL9EuWXxFOxCO2D0ue6HpP0Zr0PHaFvog,432,3,5,15,2,1,11830,944,944,18541,9029,12,7,49,22,3092,3107,2065,1029,1033,3117,3364,Bard
21373,MIDDLE,3Yoq1k11ubzO7fjCx9A-9SqfFPAI5neSuOIsiZ422HqHeQ,555,4,7,12,2,2,7248,4344,2606,17710,8968,12,8,64,26,3096,3117,3147,1036,0,3142,3364,Pyke
21447,MIDDLE,5ADgnYTb78w3jwkq8IhujFq78r-_jpMcxaLphg7aNsTFRw,25,4,7,12,3,2,15180,1516,88,19866,9588,14,1,19,57,3030,3905,3191,3020,1056,3108,3363,Morgana
21450,MIDDLE,dBRVgXQf7y-HECfH7u5uhFgocl8ELZvnFa6JuMhoTgngAA,555,11,2,5,9,1,17975,2035,2035,19160,12888,15,2,21,16,3117,3044,3077,3142,3147,3134,3340,Pyke
21489,MIDDLE,yaLwsYtP-3tvc-7nGj-CNjJwjpnUdFlfYR015tDgpzuZzgw,555,5,5,4,3,1,7808,2431,2143,25351,11024,15,2,16,17,3142,3814,3077,1054,3117,2420,3364,Pyke
21567,MIDDLE,f6TdIqhjQl0jUp7NDgAioaMnIf-OsH94ou_9dk6YzfmEMQ,43,4,1,14,2,1,18387,5709,4229,17392,10827,15,2,25,27,1056,3174,3222,3047,1082,3504,3340,Karma
21697,MIDDLE,X4hD_StERPPUW2a0GWmmhmkUHO-0EDEOAKOc3e2dj1SgkR4,43,4,7,12,2,1,19137,1001,323,26722,11286,15,2,21,40,3111,3065,2033,3174,3025,3114,3340,Karma
21782,MIDDLE,ZnfrmuQnjcZGCBex8eESBjGMClkHpwzgWfEEw19uqJj7tA,25,4,9,16,0,1,17537,3108,1611,26625,12400,16,6,38,63,3157,3030,3905,2055,1026,3020,3363,Morgana
21788,MIDDLE,FtVSfNOmdZ-jxITDK3GS7h5CmJ8y2Q6GFR4zwsTrCOtx_uI,350,1,4,19,0,1,10283,1772,1553,9467,7764,11,2,40,16,3098,3174,3504,3114,3801,0,3364,Yuumi
21900,MIDDLE,T7BuL5Ngo47T-gRf5lmlk9R8DK0Z8gyt3pWLbH4xQ_G6W1E,25,2,1,8,2,1,8681,1833,1833,7862,8399,13,2,18,43,3020,3030,2424,3108,1056,3113,3364,Morgana
22041,MIDDLE,cXQxaAsZpAROyKSWiCsPNWVGM-1UcnCAIYJNP1YIxaPdbA,99,7,9,5,2,2,19408,1949,1949,17251,8960,13,3,14,41,1056,3285,1058,3020,1058,3108,3340,Lux
22049,MIDDLE,FZUDLpsPW-CxuiEGixfD6cU9MT-Q_xnKTrTpXMlj6nUorhg,99,8,7,9,3,1,16240,1678,693,18138,10964,16,0,7,37,3285,3020,3135,3165,0,0,3340,Lux
22241,MIDDLE,Ca8HMsw6ACUoRJTKLhtb5y2bdJUi8H1oSUEmwypCuG5eQw,412,1,8,9,0,1,4989,922,731,12693,4984,9,1,14,31,3069,3107,0,3117,0,0,3340,Thresh
22285,MIDDLE,oh1anyegIC24O6wtOsnkbJd9JaPrSkYQUmqFPhSws8gAow,201,4,6,17,2,1,11691,4979,1750,26551,10744,15,8,86,54,2055,3190,3050,3401,3109,3117,3364,Braum
