,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
3808,JUNGLE,VU48wfp7HR6qLPrLNRzGP8LhW_KTk8UdWKKupse7oegVKZI,79,5,2,2,4,1,9306,27279,719,19083,9409,13,2,26,11,1402,2423,3165,3020,3108,1082,3364,Gragas
3812,JUNGLE,spplFtwo_1goXIe4fVQy2dQZ-lm7cgjYjF-n8c9L4Gm5MDM,121,6,0,3,6,2,9815,37908,0,23964,11022,14,5,32,5,1400,3071,3111,2055,0,3147,3364,Khazix
3813,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,30,1,8,5,0,1,14645,3710,0,24982,7950,14,2,24,18,1082,1052,0,3020,1402,3165,3340,Karthus
3848,JUNGLE,lBsaSAbqfhytnT3eOiw_GP3I_twxrJX4BRYmyclFLMlTtOQ,120,3,7,7,0,1,11734,14993,888,26190,8168,12,5,21,18,3078,1028,1412,3047,0,0,3364,Hecarim
3869,JUNGLE,mYXAG2pxtnLB2OL1J07x1YS0e37PkCmtsOlS9PHdcu_jL40,28,10,6,9,6,1,23147,33898,1353,32134,15185,18,4,41,18,1402,1082,3020,3907,3089,1026,3340,Evelynn
3881,JUNGLE,zi8q0zjnAlYU18_XQSnz4IwgMrV_yfPOq1OeWraLGrrBYg,28,8,7,5,3,1,18500,14399,799,21698,11653,14,7,41,11,1402,2031,3100,3020,3165,0,3340,Evelynn
3888,JUNGLE,rpPg8wc2amOv4dzj2Jnke4p4VMFwjMNXgBUQgE3AbYp5Rzc,20,5,1,23,3,1,12617,13275,486,29642,10381,13,5,23,41,1401,3047,0,3083,1011,1029,3364,Nunu
3896,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,64,5,4,5,4,1,13114,24296,3798,24479,9973,14,4,24,16,3026,0,0,3071,3047,1412,3340,LeeSin
3910,JUNGLE,bGBzC4ve9KFKulACYWph0YYwho8QeXtTepfNMW91URDdKqQ,79,6,7,5,3,1,6811,8893,687,20789,9098,12,4,26,14,3020,3157,0,0,3916,1402,3364,Gragas
3939,JUNGLE,Du-_5GykWN78oKqCHXJIjUvtJauAbCpNvhLguabwXkhYk_M,20,2,3,20,0,1,11611,29808,684,35079,10834,14,2,20,42,3083,3109,1413,0,0,3047,3364,Nunu
3951,JUNGLE,foS1eZumYuVu4Ba4QGub8lqpJ5O-ZIiYQfALF8rfgskfYQ,120,11,6,12,4,2,24351,36311,1179,39907,16381,17,10,36,22,0,0,0,0,0,0,3364,Hecarim
3962,JUNGLE,aOXo8kVNZMvTGNUXds1PCdruTxmE3be3oRSkt0Z4EuUpMwo,79,4,2,9,3,2,7370,4666,1820,13273,8165,12,5,39,17,3157,2031,1402,0,3020,0,3364,Gragas
3975,JUNGLE,9VNeVxvnjFkjvQjiP85MYd0HzFHD4aY6Lt9O2C3bXqRz0AA,59,7,2,28,4,1,23931,46647,2965,48951,18139,18,9,57,30,1413,3190,3193,3075,3071,3111,3364,JarvanIV
3983,JUNGLE,5NCBdMFho2dij664HNwIi5DChiJpwRELq9FDGYc6kSc7vNM,5,5,6,7,2,1,13667,22505,0,25083,10159,13,2,35,18,1412,3078,3067,3047,1028,1033,3364,XinZhao
3986,JUNGLE,ybmzLpJn6MglQTs_FDbu-ruEMB-0brflc5mYMVieeQccAS8,5,7,6,6,3,1,18603,27563,1896,37183,12367,16,7,41,20,2421,3053,3111,3078,1412,1029,3364,XinZhao
3987,JUNGLE,UylE_K0JtglGU75sA3N6sSZC7XfOriQvdhOJr753buT7THQ,60,4,7,8,2,1,10585,37488,2354,26757,10639,15,2,41,28,2421,1402,3117,1082,3165,3108,3364,Elise
3992,JUNGLE,3UQET0Aaw43bYPvxN7KVEC9KK41U0VG_PbO4wGtr-_x3ZX4,113,4,4,11,2,1,16323,19533,0,48511,12147,15,11,43,31,3193,3190,3083,1401,3047,2055,3364,Sejuani
3997,JUNGLE,Skwkw8fxads6mpdErP5O24WI6VZTPR2s4FqK-f7cnoCqdLg,120,5,2,8,3,2,11732,26201,1919,26172,11645,15,3,24,13,1412,2031,3078,3065,1031,3117,3364,Hecarim
4003,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,517,12,5,8,10,3,29631,17103,1992,30497,15929,17,5,53,36,1402,0,3152,3020,3025,3151,3364,Sylas
4004,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,517,5,13,10,2,2,28997,16728,1298,45587,12354,15,5,35,33,3136,3152,3157,1026,3111,1402,3364,Sylas
4005,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,517,7,3,3,4,2,14452,14437,2958,21019,10307,14,2,18,17,2055,3157,3152,3111,1402,3113,3364,Sylas
4006,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,517,16,2,3,9,3,17305,36519,6133,20346,13946,14,0,10,20,1402,3041,3152,3025,3111,1026,3364,Sylas
4007,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,517,11,5,13,7,2,32668,25144,2747,40044,17053,17,6,50,23,1058,3152,3157,3020,3165,1402,3364,Sylas
4008,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,517,8,8,9,2,1,25693,25659,4243,35103,14125,16,5,30,25,1402,2055,3152,3025,3151,3020,3364,Sylas
4019,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,28,16,6,4,5,2,27851,18367,6194,25402,14563,16,4,37,8,1402,1026,3152,3020,3165,3100,3364,Evelynn
4022,JUNGLE,I0shO03jHY2GPVWmfiQk14bJiODKGPuz_kbFmbUHW99hIoM,120,11,4,4,7,3,13210,18750,2531,22845,11180,13,4,15,7,2055,3047,3078,3026,1029,1412,3364,Hecarim
4029,JUNGLE,a7WxvvRx3_e-J5Xkg0sQcY64W9EvEgNG5moXpnFUPPVl0w,64,8,4,12,4,1,15097,30450,1078,33322,14196,15,9,37,21,1400,3071,2055,3047,3053,3026,3340,LeeSin
4033,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,121,7,4,14,3,1,20830,50161,2973,40605,14190,17,7,42,14,1412,3156,2055,3071,3111,3147,3364,Khazix
4037,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,163,9,0,10,9,2,17276,21789,3180,20080,12457,15,4,28,13,1402,3151,0,3116,3020,1026,3364,Taliyah
4038,JUNGLE,18BZtaSLywZBJpVIFKiVkGZ7HShzVDDf6sK_hbtUnMQi6A,28,19,3,12,7,3,41334,23255,4807,26742,17211,17,1,25,14,1402,3100,3020,3135,3089,1082,3340,Evelynn
4041,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,30,5,7,11,2,2,29459,32569,2512,31239,13421,16,4,24,32,1402,3165,1058,3135,3020,1058,3364,Karthus
4042,JUNGLE,Y8kA4ZMoukw0vTnOg_qD8pThJ3pk_3bbRZ2ZMb_-88G-1ok,154,3,10,7,0,1,11815,2467,262,42379,8020,12,3,20,45,1028,1031,1401,3047,3065,2424,3364,Zac
4052,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,30,8,5,9,4,2,16117,32315,1721,21122,11210,14,4,25,11,1402,3113,1058,3020,1082,3165,3364,Karthus
4060,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,76,9,3,7,7,1,10971,30272,446,20565,11438,15,3,39,0,3025,2055,3157,3047,1414,1058,3364,Nidalee
4064,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,113,4,6,12,2,1,16110,14222,903,42765,10822,15,6,33,29,3193,0,0,3083,3047,1413,3364,Sejuani
4069,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,120,7,7,6,6,1,13351,17927,1956,36073,12671,15,6,46,21,1412,3078,3052,3194,3047,1028,3364,Hecarim
4071,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,113,6,4,8,6,2,8451,15093,3466,20865,9929,12,4,18,21,1401,0,3109,3083,3111,2420,3364,Sejuani
4084,JUNGLE,LtNdY4LSVWomxNRd7ITwTzbscCnwT522H1UHbt8Tjcp8qbQ,30,7,5,12,3,2,20153,21483,0,20779,10998,14,2,27,12,1402,3165,3089,1082,3020,0,3340,Karthus
4087,JUNGLE,1FUtPEvB1ByOd5pvuVuaMOuN20WQWe3UQvdfGncQsWG9l0o,421,3,3,2,2,2,7012,19502,0,20592,6919,11,7,20,11,2031,2055,3111,1400,3067,3044,3364,RekSai
4100,JUNGLE,kOeTxzNXrQQsB6pP9HC-H1uXYlNXWJNq_iwngjU7iAT2LFJA_IrXdZSm,517,8,6,4,3,1,18640,8966,800,32184,13669,16,6,28,15,1402,3157,3020,3165,3089,0,3364,Sylas
4103,JUNGLE,Du-_5GykWN78oKqCHXJIjUvtJauAbCpNvhLguabwXkhYk_M,64,4,8,12,2,1,13269,17208,671,33699,11152,15,6,38,17,1028,2055,3143,3071,1412,3111,3340,LeeSin
4105,JUNGLE,iOIjWZ8Olzb3zKxlaZMHD8bWCb7aGFcWM5L1vjThJ6UfDMo,59,7,3,14,5,2,11275,13431,1920,23798,10685,14,2,31,19,1038,1400,2420,3071,3111,1029,3364,JarvanIV
4106,JUNGLE,JPbKUctMLj55bCbBRWmKjpJEZ5P-EEiSEOWZoUKmacBc6E4fhGfNMpds,64,8,4,5,3,1,12208,21404,806,24132,11608,14,4,35,15,3026,3111,1033,1036,1400,3071,3340,LeeSin
4157,JUNGLE,XliGmUN_gWrTElHYCsBZAo3Sr3I7HLagOjae0TBEFY6ozg,121,6,3,3,3,2,6127,25854,620,18536,8768,12,4,26,3,1400,2423,3077,3134,3111,3133,3340,Khazix
4195,JUNGLE,Du-_5GykWN78oKqCHXJIjUvtJauAbCpNvhLguabwXkhYk_M,113,5,4,12,3,2,12214,28137,2113,26393,10088,14,2,20,22,3083,0,3109,1413,1033,3047,3364,Sejuani
4196,JUNGLE,JPbKUctMLj55bCbBRWmKjpJEZ5P-EEiSEOWZoUKmacBc6E4fhGfNMpds,120,3,7,7,2,2,11963,43923,1514,33387,11749,16,8,43,14,1400,3078,2421,3075,3047,2055,3364,Hecarim
4198,JUNGLE,qg2FgsiqdTqhmMsKFtD97utmk7MwRYszm6gCXM3nJP0hG10,30,1,5,3,0,1,13377,15863,54,22812,9379,14,8,27,10,3165,2055,1402,1026,1082,3020,3363,Karthus
4218,JUNGLE,V8wkeDTRhJF_O4YT5WbV8Dkoc9yRn0sm7KrCPJUtkhaRVX8,517,11,4,15,5,2,24673,23276,1372,46030,17534,18,4,48,26,3057,3152,3020,1402,3157,3165,3340,Sylas
4256,JUNGLE,V8wkeDTRhJF_O4YT5WbV8Dkoc9yRn0sm7KrCPJUtkhaRVX8,120,5,8,4,2,1,8318,21201,0,35219,9790,13,0,17,14,1029,0,3047,3078,3706,3053,3364,Hecarim
4259,JUNGLE,V8wkeDTRhJF_O4YT5WbV8Dkoc9yRn0sm7KrCPJUtkhaRVX8,163,13,1,12,12,2,21391,29416,5394,20131,15051,17,2,41,14,3089,3916,3041,3020,3157,1402,3340,Taliyah
4264,JUNGLE,I0shO03jHY2GPVWmfiQk14bJiODKGPuz_kbFmbUHW99hIoM,113,5,6,15,2,2,12640,20907,1305,40119,13334,16,4,31,30,1413,3111,3083,3194,1031,1057,3364,Sejuani
4288,JUNGLE,w2Dg9p4j-OZMM__SG4ZS6dVr4-8IW93wgRar4K2Up4W-Lg,113,3,8,25,0,1,13911,1490,1490,35640,11811,15,11,87,48,3193,3109,3401,3111,3050,2055,3364,Sejuani
4313,JUNGLE,N6wPTMiwSn1xjXmG2u6vP_8XfDmy3AgvMTn9AYpNcTmH6A,120,5,3,8,2,1,9161,21235,499,20379,8941,13,4,28,15,1400,1042,3111,3044,1042,3057,3364,Hecarim
4323,JUNGLE,pwtdpbaB4YCDwSILo6VTB3eNdf22eezIFOsze2VLCUnBrA,113,9,5,12,5,1,18207,27769,3828,40261,11882,14,6,28,29,1401,3194,3083,3111,0,1031,3364,Sejuani
4327,JUNGLE,PvL9uQyVFThclojJgceoke7mewtDRpHqBh04DJELy8xkuMc,79,4,3,12,2,2,10488,12197,696,21926,9618,14,6,20,21,3111,3024,2424,3065,1402,0,3364,Gragas
4342,JUNGLE,HvUTbBz-yUtfkpw2TI-MMooQ4qHUZEMJOrc2YJs-W4jEIF2slrQoSb38,120,14,5,8,7,3,19029,28280,1832,29988,13458,15,3,20,14,2031,3143,1028,3078,3047,1412,3364,Hecarim
4348,JUNGLE,IBSjvcGdKiJnNakEuS_zk_zlmY1uyPZUDX0IBB4Y5RYPvkU3KphFFgAT,20,3,1,13,3,1,10070,42817,1826,29938,9731,14,2,19,24,1401,3067,3111,1082,3742,2055,3364,Nunu
4350,JUNGLE,I0shO03jHY2GPVWmfiQk14bJiODKGPuz_kbFmbUHW99hIoM,113,7,3,17,5,1,15673,22138,4916,26961,12316,16,2,25,31,1401,2420,3047,3075,3742,1031,3364,Sejuani
4357,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,64,4,9,3,2,1,6745,1300,0,24479,7272,11,7,9,16,2031,1400,0,3111,3067,3044,3340,LeeSin
4364,JUNGLE,nlzt0byfZ3AOqP62nrQuiTCShrvsrqj1CnBJL-eoeOXMnu38nhARgcJq,79,6,3,13,3,1,17134,18059,310,36984,12980,17,11,75,26,3020,3165,3157,1402,3211,2055,3364,Gragas
4367,JUNGLE,tDSsH0STTiL4_oMavo1QuvZuF4VTT-gHGs1AMOQfwKVbUA,59,5,6,12,3,1,9967,10160,615,26996,9693,13,1,25,17,3800,2421,3111,1401,3082,1011,3364,JarvanIV
4369,JUNGLE,dw1RMOwSUjD-2F5B3gbBA8QFsa4DKjQBD9t7JTafhh15kg,19,3,10,9,0,1,11309,24218,0,37190,10240,13,6,20,24,2421,3047,3748,2055,1412,1031,3364,Warwick
4372,JUNGLE,iu6kJ-OMgujMs8YxifjErYUmlAWLeKFVsygnQ4KdnUQpAQ,30,9,8,13,3,2,34267,21158,0,32348,13413,16,2,40,25,3135,3157,0,3020,1402,3165,3340,Karthus
4406,JUNGLE,pXLcU6o51sLb7HRbn_1sv1EVd-7Jv_IJEgYjbQsNp28_Qg,203,6,3,4,5,1,11640,12949,1386,15312,10581,12,7,30,9,1412,3006,3153,3094,2055,0,3364,Kindred
4438,JUNGLE,Du-_5GykWN78oKqCHXJIjUvtJauAbCpNvhLguabwXkhYk_M,59,2,7,19,0,1,9880,21829,2116,31828,10629,15,5,38,15,3742,2055,2420,3194,1413,3047,3364,JarvanIV
4448,JUNGLE,HFQylYSV7wEr-7Rat1BbOEWTFTjzPUW-rGcWg1q9KoKxgm4,163,6,5,7,2,1,17722,13158,1038,23443,10689,14,6,28,16,2421,3108,3165,3020,1402,3041,3363,Taliyah
4449,JUNGLE,6ltVqVNnOZQMy3B3AYXHWEETA-Yn4JSJY5bt78Y0mYDKcDk,113,3,4,6,3,1,12038,7765,569,25216,8892,11,6,27,30,1401,3047,3083,2055,1031,3067,3364,Sejuani
4474,JUNGLE,DX-hxQgLRyfxZt7fZBW20m0jFiRNt-4zqbkN7-fTV-a5SHU,154,3,6,6,2,1,8486,2442,0,23642,7065,11,3,27,22,1401,3211,3067,3047,3076,2055,3364,Zac
4477,JUNGLE,JPbKUctMLj55bCbBRWmKjpJEZ5P-EEiSEOWZoUKmacBc6E4fhGfNMpds,64,6,6,11,3,1,13570,12821,616,31723,10246,14,3,25,20,1037,3010,1412,3071,3047,3052,3340,LeeSin
4486,JUNGLE,-Ibrvsh-CgJAZiRegZ2dcDsehxNcLIVHYvxdOoc7IRvFTcg,121,4,9,8,0,1,13341,18588,0,27025,9456,13,3,33,6,3044,0,1412,3147,3067,3047,3364,Khazix
4526,JUNGLE,MVo-Cf8NU0VFkYS5fNPdEzYfyB0Mt6u9KTczt17wO4Tsux8,113,4,6,20,2,1,20875,27081,305,52736,13572,17,8,42,30,1401,2055,3047,3083,3075,3193,3364,Sejuani
4542,JUNGLE,5NCBdMFho2dij664HNwIi5DChiJpwRELq9FDGYc6kSc7vNM,113,3,3,20,0,1,11729,8943,1122,34945,12063,16,4,29,24,1413,3107,3190,3047,3109,1028,3364,Sejuani
4546,JUNGLE,DDO2OPaM4fm9F-WHoyKAEHkdOxbfhgYaQDif3A4m-YCW4A,113,5,7,11,3,1,14745,19026,0,38186,10864,14,3,19,31,1401,3083,3105,3047,3075,0,3364,Sejuani
4556,JUNGLE,rpPg8wc2amOv4dzj2Jnke4p4VMFwjMNXgBUQgE3AbYp5Rzc,64,6,2,14,5,1,16019,28222,0,21136,10925,14,6,29,15,1412,3071,0,3111,1038,1029,3340,LeeSin
4559,JUNGLE,seFTbezppoKGYNyHwN0py9RCJ3e9YRcfEtp5W9M6WmwGKNnkhjtBOSxo,120,4,9,5,0,1,14370,11077,0,32735,10405,13,5,25,11,1412,3211,3111,3078,3067,0,3340,Hecarim
4575,JUNGLE,lXP8kpKZDvhvMts1thg7NlolJAt-2EHIEhC1vkmzloDhhQ,30,4,10,5,2,2,17624,3833,0,20636,9224,13,3,21,15,3020,1402,3108,3165,2031,1026,3363,Karthus
4576,JUNGLE,jyCrPkBBHD1MRTqENDSWPjuPYBUZn2_nRNtvHxlnSzrw3ggE4ijsss8v,121,4,11,6,0,1,11829,4388,0,28017,9694,14,0,12,6,3077,1400,3147,1001,3035,1037,3340,Khazix
4580,JUNGLE,0qpBOdh90xP7i1CuYzcfWBrGaaL4GTV-CZzSWCE1e1JD9x0,32,3,8,1,2,1,8708,1254,0,17490,6545,10,2,16,26,1402,2031,3916,3020,1026,0,3364,Amumu
4584,JUNGLE,xVOftXaiP4-VZqkafAlYWxgzt9wq3Z3lma9WOdZRHbaou6s,421,12,3,7,9,3,12332,16454,1864,23223,10606,13,2,25,24,1400,2031,3071,3111,3052,1028,3364,RekSai
4616,JUNGLE,5EV4DYIIpBSXTr7G2WXEKxYbrpL2-1CnFu2TFsewZox5IwI,121,10,5,14,5,3,26131,33175,2770,34218,15938,17,4,43,7,1412,3147,3142,3047,3026,3036,3364,Khazix
4617,JUNGLE,sVMIlHnmVPO9bx9DdNqpybWvJIMSgLsrRIHmulU_0KA,254,4,7,6,0,1,9136,24002,675,28211,11782,16,4,23,21,1400,3047,2055,1029,3078,3053,3364,Vi
4620,JUNGLE,5EV4DYIIpBSXTr7G2WXEKxYbrpL2-1CnFu2TFsewZox5IwI,120,2,6,6,0,1,7917,20493,1778,27230,9013,13,5,28,10,1412,3078,2055,3111,1028,1036,3364,Hecarim
4621,JUNGLE,1aOEYD8SSKEHpn2Yit-r09h2LK42eq0RlZqZ3oUl2xWhjbI,20,3,5,4,2,1,8552,11879,0,24154,7380,11,1,18,31,1401,2031,3047,1011,1031,0,3364,Nunu
4645,JUNGLE,Rq6iYSTUK5PR4mHQIIlU67W4hSUbD6-bmdtATZ8YeXE5tw,203,7,6,5,2,1,14215,22603,124,19015,9193,12,4,33,8,2031,1412,3071,1051,3111,1042,3364,Kindred
4646,JUNGLE,YV7WnoC-3sNx3_9r2O27EBdx51LwRzmhkeIP1p7TvaHp2g,64,2,12,3,0,1,6431,2536,0,24662,6656,11,2,8,8,1412,2031,2055,3071,0,2422,3340,LeeSin
4647,JUNGLE,w2Dg9p4j-OZMM__SG4ZS6dVr4-8IW93wgRar4K2Up4W-Lg,79,4,7,7,3,1,9470,784,0,16618,6890,10,2,23,21,3157,1402,3020,0,0,0,3364,Gragas
4680,JUNGLE,STyAA5DNyuzc1cBTwKgp17v4BVRO5QznRHIGZ5PMnASciAU,203,5,4,13,2,1,12387,28304,4470,17052,9046,12,5,21,4,1412,3071,3047,1042,1042,2055,3364,Kindred
4698,JUNGLE,vvUR1KX_xQ-ia1iGqcqQRSAYHVcAIjl_i7EBSROW-6CdK4jhz8rySoAN,121,4,12,3,2,1,15035,7933,0,37919,11301,15,6,30,11,3071,2421,2055,3047,3147,1412,3364,Khazix
4705,JUNGLE,ExvGV3CvOonsZ0GOcEmuURCs4HTZUPadIBnh30dSta8QEYw,28,4,6,1,2,1,9055,817,0,18078,7633,11,4,19,11,1402,2031,1052,3057,3916,3020,3363,Evelynn
