,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
22197,NONE,zhLaUXNqdMquXk5O18Kxcd79q2eJThrRbgaVP31ROBarZw,61,2,4,7,0,1,8134,4945,2523,8876,6835,11,3,19,10,1056,3285,0,3020,3108,0,3340,Orianna
22200,NONE,BUto4_Fxo9Ofh5bWF6HI0NWERfoDOLdsnp8chnYbEhM1mQ,42,8,2,2,4,2,10619,2104,2104,10279,8410,10,2,11,6,2055,2033,3086,2015,3078,3020,3363,Corki
22451,NONE,5UWVvJBY2wM2vflTShcQfx7hEgLBOKvBOIM_yX6P5X9CTJ8,61,2,4,0,2,1,6389,0,0,7645,7176,11,0,7,9,1056,3285,1058,1004,1082,3020,3340,Orianna
22477,NONE,LnW6tpM5k1Rd1j91njESgB6Rri82VU-ynnfmWkOhsHpRul8,1,3,4,0,2,1,5556,0,0,7112,5043,10,2,10,15,3152,2031,1056,3020,1082,0,3340,Annie
23327,NONE,rmmtoFXmRPlmxuoHNUpMeG9lvFMHB3WPvxKFPvxc32jNoZA,7,2,0,5,2,1,14475,2282,2282,8398,7768,12,2,11,21,1083,3087,2422,3508,1042,1018,3340,Leblanc
23861,NONE,n6zIpN8FOLmZCa0h0RXLzyDJnU3dhzJWPIvwhiChDiESGQ,518,0,5,0,0,0,4341,578,578,7749,3656,8,1,7,26,3802,2422,1026,1056,0,0,3340,Neeko
24080,NONE,Fvj4RXaYdlO-Vbs0YGx8lrfaH2WH-3OSg6ut5ZxYvZE,268,0,5,1,0,0,3365,0,0,6228,2868,7,0,4,4,1056,1001,3101,1056,0,1042,3340,Azir
24492,NONE,f4p9VF54ftMYpWKKm7ZDkOTfh6LyOggA9sd4df6Rlwvt-kQ,142,1,5,0,0,1,3282,69,69,8393,4217,8,1,4,9,2033,1056,1082,3802,3020,2010,3340,Zoe
24663,NONE,Vy-rCboeUiQ8gxixU7N5wTOF1w1BcfKAvbBKU7kYIZryrQ,246,4,2,0,2,1,5614,0,0,6023,6442,10,1,8,9,2033,3147,3047,3134,1036,0,3340,Qiyana
24805,NONE,LylQIY87LDdmEEtxmiCKS66-RlbDA8Kvph0ae_shR0cgdhQ,7,2,2,5,0,1,7938,1842,1842,7054,6561,11,2,17,15,2033,3191,3802,1082,3020,1026,3340,Leblanc
24820,NONE,j0pU18cU-jTHTYscTJijGsvAB-yywzXMhKrYbKdqRH0jYxY,103,0,5,0,0,0,4355,3941,305,10784,5834,12,1,14,10,2031,1056,1082,1402,2422,3916,3340,Ahri
25222,NONE,vxSq_0hlYFyF_T_1gV_fSrjGJuZdkmFoFKB7KGL2p1cZ2Vo,518,1,6,3,0,1,6717,705,705,10703,5959,11,0,11,22,2031,3030,3108,1056,1082,3020,3340,Neeko
25236,NONE,rSFvkRfxyyLc0hjQ6SWV_yYjFcH9KsYleT7eSjpwP4w4Sg,518,2,2,2,2,1,10055,2862,2862,8438,6302,11,2,12,23,0,3030,2033,1082,1052,2422,3340,Neeko
25329,NONE,JQsuBUKxTiz8xYUz2ALhOo5QVS_u8TfumGICoEzwL0RrnGU,101,0,0,0,0,0,619,0,0,326,786,2,0,1,1,3303,2003,2010,0,0,0,3340,Xerath
25330,NONE,Wbe6p5ZtppV9pujyTbRLQOao9YHgH7vI_ApbQMFvmkeblg,268,3,0,1,3,1,4976,4053,4053,4366,7100,11,1,16,2,1001,1056,2003,1058,3115,1058,3340,Azir
25375,NONE,Skwkw8fxads6mpdErP5O24WI6VZTPR2s4FqK-f7cnoCqdLg,38,5,2,1,5,1,4588,4179,3292,5112,6060,10,0,1,9,1082,2031,1001,3027,0,1033,3340,Kassadin
25379,NONE,E2QSjduu0QlyvrE2uL0xesoGybsZrUPkUYsVeQNSE6jSJg,45,1,1,4,0,1,5708,7777,6908,4959,8179,11,1,14,9,1058,2031,3003,1056,3020,1026,3340,Veigar
25493,NONE,jM2Fnp_JaI4gBdCw5dJ3LkrsjudT3wZHcuPxIIBjDPNmWQ,4,0,2,2,0,0,6356,0,0,8529,5238,10,2,8,14,3078,2033,2062,1033,2422,0,3340,TwistedFate
25687,NONE,HlG3AlNzr8DfB0_nrLSv5uGeCrOQFWN8E4NZUB1nOtlSkl0,238,1,3,1,0,1,8390,1312,0,8255,6561,11,0,9,3,3142,3147,1029,0,2422,0,3340,Zed
26300,NONE,oFKzkm0qUGh_GzKiUKAId-ZvtEGW21iS6NYCwHAtLTY7F8_7tWczolcO,142,1,2,1,0,1,6805,987,987,5020,5420,11,2,11,9,0,2420,2033,1082,3020,1402,3340,Zoe
26349,NONE,mYXAG2pxtnLB2OL1J07x1YS0e37PkCmtsOlS9PHdcu_jL40,268,0,2,0,0,0,2466,217,217,3905,3563,8,1,0,2,1056,1001,3108,3101,0,0,3340,Azir
26394,NONE,1qxT_ZMkHmMugba5qB7vikS4u8Ex8li6aaT5JyWPkHJ9oA,13,0,2,0,0,0,6289,0,0,6953,4929,11,3,9,6,3003,2031,0,3158,2055,0,3340,Ryze
26403,NONE,ChUvNPWgPwiaTGHmhu_OYYyEOtBZKnQ94WUGgHH9MqdBAg,7,5,2,4,3,1,11356,3405,3405,10402,7892,12,3,23,11,3285,0,2033,0,3020,0,3340,Leblanc
26437,NONE,7WcZdOKk5jq2jba_WWzdHOyywEpWpT7cWHuOrMr3Cg,518,2,1,4,2,2,12219,1114,1114,5851,6026,11,2,10,32,1056,3030,3020,0,0,0,3340,Neeko
26479,NONE,4WQNlS03A8sjF_8mtDhhmtedil5LAygpNSm-lXvPX-2Zmg,105,3,0,1,3,1,6136,1267,1267,5687,5579,11,1,14,5,3020,2033,3152,2010,1082,1027,3340,Fizz
26743,NONE,l6DKa-QxulPg2Cv_JDEshVtA-bqRyolrjURq5I2h4gNEeVs,246,1,6,0,0,1,3054,0,0,9242,4585,9,0,8,5,3044,3101,1001,3057,0,0,3340,Qiyana
26818,NONE,f0AmrCgEtmmbQmzMceN4dq57ZMnkrdSOsieGRf8lnJpuXeA,91,2,2,1,0,1,7905,0,0,11911,6317,11,0,9,2,3077,2033,3147,1036,1001,1036,3340,Talon
26889,NONE,n7r_Fal7Kj8U7npu7RiechyHWtDitZPaYbUoWaso_JmaJDM,13,2,7,0,0,1,3758,1556,0,10128,4560,10,1,11,11,0,3003,0,3047,0,0,3340,Ryze
27066,NONE,szbskm5TFfyF2Obm74wolKAVxVVjBWXz-wUfsA7jwvSERdY,84,9,0,2,9,2,14845,2565,2565,11292,8576,13,3,17,6,3146,2031,1001,1055,1054,0,3340,Akali
27068,NONE,pXP1d7VJ0lNd90hPECitZLliGUOb1brhcv0bubnq1rZeaA,238,5,1,2,3,2,11190,401,401,7223,7091,11,2,14,6,3044,2031,3142,1001,3067,1033,3364,Zed
27077,NONE,oyB72v5WYPxR-nojoovu6n4AaxNasRvBSuSaGDH0tVuewvM,103,1,5,0,0,1,5938,2707,2707,9957,4745,9,1,14,16,3030,1082,2031,0,2422,1026,3340,Ahri
27378,NONE,G7_beGOtG-Att1gVud47LKfmoGnBpQu9FSoVq5ld7PhwAIQ,38,1,0,0,0,1,1253,0,0,2735,4900,10,1,6,4,2033,3027,1001,3070,0,0,3340,Kassadin
27450,NONE,LfqbP1wUDuLWoR3aR2IptVhkq-ZQ12Y2itPWjLE8obfTCtE,103,1,5,1,0,1,5547,71,71,7700,3525,8,7,11,19,2424,3098,1001,3145,2055,1052,3364,Ahri
27591,NONE,ORJHCtoe9HhJTAC-n1GOZ5BXI6_X-9nqajWneI3g230xBw,61,5,5,1,2,1,11184,394,394,9183,7170,12,4,15,14,2033,3020,2055,3285,1052,1026,3340,Orianna
27720,NONE,-gkDzF92pvX4UHYaccw919Ac15bdJlaJQSubCmyNJV97gNs,268,1,2,1,0,1,2577,0,0,7007,5187,10,2,0,3,1056,2031,2055,3108,3101,0,3340,Azir
27769,NONE,ayF4_4eDOZtKrjxbXWdu-io5tg_qC8c2Yuci87tHsM8Jfl8,131,2,2,1,0,1,4431,2180,2180,7402,6062,11,0,8,1,2031,3907,1058,0,1056,3020,3340,Diana
27794,NONE,rVm9JUNYX9AzkVB4NhtKbolowKIDdzs0O8hJoBeJHcwcLmY,245,8,0,3,8,1,10757,8969,8969,9418,8248,11,2,19,7,1082,3152,0,1056,3025,3020,3364,Ekko
27860,NONE,Ouxet24oKZFZY-Mqty1qe951-n1CO_y65LrUJCIKO7YjxzA,45,0,3,1,0,0,3445,114,114,5388,4897,10,2,11,2,2424,0,0,1056,3285,0,3340,Veigar
28082,NONE,HfrPWZAMyUlPUy0b5ad-wSWuU3glEk2T_ER0Z2Fw_8Fjfw,91,9,0,2,9,2,8469,1889,1584,6813,7877,11,3,14,1,3077,3142,3111,0,1036,2033,3340,Talon
28164,NONE,rJgVbavpVsBtVfCJQHG75jwU53feVDfMaajQa5kuNzot4pM,4,2,0,3,2,1,3722,2685,2685,5385,7493,12,2,14,13,2033,1082,0,3020,3191,3027,3340,TwistedFate
28188,NONE,4CGNSO2E3y0L8EpoWHPwsQ7xtoCa49SUCqb8D72wPkWo5g,157,3,4,0,2,2,11921,6154,4050,9674,7854,12,0,6,14,1037,3087,3155,3006,1018,1055,3340,Yasuo
28191,NONE,hu1D-F1NI1gN_UvLpnkEKYgFVMzQo8gOMmCBL_6p6VHJQoc,268,5,4,7,3,1,13348,2485,71,12017,8163,13,2,15,7,3285,2033,1026,3006,1042,3108,3340,Azir
28195,NONE,2oayB-mNqcd-WBgMYzDVX0L9OK2fzI3nQfTWx77XJlwyMAo,42,0,0,0,0,0,4341,4031,3549,5845,6890,12,0,8,0,3078,2422,0,0,0,2033,3363,Corki
28315,NONE,WmNrrK2jaiUL3GYjiaOBWBsnbCkZh1s30ZJprxY9hYByvt6-xALO_D4q,238,4,1,5,2,1,10288,3343,3343,6958,7356,11,1,14,3,3142,2031,1036,1036,1001,0,3340,Zed
28337,NONE,0SiXuGgPss2i0nq4mj86wur5H8M7CXDR5nrpN-oL1fXiBgE,1,5,7,3,4,1,12405,0,0,11786,7801,11,1,9,14,3157,3020,1026,1056,1082,3802,3340,Annie
28340,NONE,WmNrrK2jaiUL3GYjiaOBWBsnbCkZh1s30ZJprxY9hYByvt6-xALO_D4q,84,7,2,4,5,3,8185,2627,2484,6975,7181,10,1,14,3,1054,3020,3146,3108,0,0,3340,Akali
28547,NONE,icQBD7l_yfG35896fKZcbBNykJMyi4j2Z0IsxJvv6K9QmYk,55,1,6,4,0,1,6780,0,0,11111,4751,9,1,7,0,3144,3145,3020,1054,0,0,3340,Katarina
28745,NONE,W3lFsrR_sk-lvrC8PrzaHM6MNcQtt9HJuoKvQYzCeNYSiA,91,1,4,0,0,1,3686,0,0,9094,5009,10,0,7,1,3077,2031,3134,3117,3133,0,3363,Talon
28832,NONE,vNAlR0Not2yjRej4H6FXJL5GFdEU1svvvqeJBmrvvXr1Sfg,13,1,5,3,0,1,6895,2851,499,11286,5834,11,3,15,13,3020,2031,3003,1052,0,0,3340,Ryze
28958,NONE,-nU0gYOV6Hf7pLSgfBsl1Gt2Lr8uDN0JTUHUgHJGgIkYXQ,4,5,1,3,5,2,7549,2355,1848,8835,7270,11,1,8,17,1054,3078,1043,2033,1057,3009,3340,TwistedFate
28998,NONE,sdHqWXHAlsgdaeeHL2z1k0w04-I5piFUtF0KyLVIocT_Og,13,3,2,0,3,1,5662,978,978,6303,5935,10,2,10,9,3003,2031,3111,3113,1082,0,3340,Ryze
29094,NONE,rwqLsknfi708ieXQF558KAeDBYCqs6rhx4F09NzmJnUfhm0,105,0,3,1,0,0,2120,0,0,4333,3904,8,1,5,3,0,2033,1001,3145,1028,1082,3340,Fizz
29368,NONE,bsW9rbNwEIy0z6z40qz8voJTqPEzCr4RY6yyIDKgQL_U9ZM,518,2,1,2,2,1,3054,1913,1913,5280,5503,9,0,6,7,0,3153,2031,0,1055,3006,3340,Neeko
29560,NONE,UNNhDN3ndkvyWtSMt6HrzHb32He-GTWxptCePeAwD_1V7Ac,84,3,3,2,2,1,4810,1203,1203,10096,5890,11,0,8,1,3146,3020,1029,1054,2420,0,3340,Akali
29717,NONE,gChwB7yyeEuRSdKb7RT6YgKAaRpvQlhyXL1bDPmaz8VNmg,13,1,3,2,0,1,2436,3573,106,12360,5486,10,1,7,4,1082,2424,1402,1001,0,3070,3340,Ryze
29819,NONE,r1xViWmQQrf88kJxHXzjne5DGP_bKHyPjW2nJQG3oM88TKA,61,0,0,0,0,0,336,292,292,117,1020,3,0,1,0,1056,0,2003,0,0,0,3340,Orianna
29823,NONE,IEWq6sIeaCFCINhiOYdvgmfmXNG6KZeATmDBziNgFsATrA,238,8,0,2,8,2,8118,6315,6315,3953,9108,12,3,11,2,2031,3134,3142,3147,1001,1037,3364,Zed
29855,NONE,BidY_2Lw4mIbCxJZTJ8n6jvyIJe7dw85qbTnx36swx9oAw,1,1,1,2,0,1,3526,7907,2238,4086,6238,11,1,10,9,1082,2031,1052,1001,3027,1052,3340,Annie
29871,NONE,eN5wErjPxjiuqxJUsfwmkSEyWXNmks3iy2mvajKzeb3KRVU,105,10,2,2,6,2,9087,1235,1235,7700,7897,10,2,5,4,3152,2033,3057,1082,3020,1052,3364,Fizz
29998,NONE,Dk673WMSvB7o61egvNuwduejyIpDAdCdEPuk_1SoJcJ621A,103,3,2,1,3,1,6161,19,19,8874,6361,11,0,6,19,3030,2033,0,3905,2422,0,3340,Ahri
7,NONE,QotVE4FxoP4P0UZYJGNRzj4vCmudf7KjdZ_VB6cbWobw6Q,157,1,6,1,0,1,7805,0,0,12623,6261,11,3,17,13,1055,2003,2055,3087,3006,1037,3340,Yasuo
46,NONE,LiHnUs32tex3nFE00uEJCUZxWm7ydpnO2cC9wXmb6j5kEA4,42,0,2,2,0,0,5405,3179,1736,6069,4911,10,1,6,0,3078,1055,0,0,2422,0,3340,Corki
56,NONE,8u8hyVVEgfesimvB4ocBNULpbkMD8lNx8tOI1Mt6I3AmgBY,518,0,1,0,0,0,1987,0,0,2634,3329,8,1,4,14,2423,1001,2033,3802,1052,2055,3340,Neeko
64,NONE,HlG3AlNzr8DfB0_nrLSv5uGeCrOQFWN8E4NZUB1nOtlSkl0,238,3,5,2,0,1,9281,3040,0,10921,6366,11,1,8,2,3142,2031,3147,2422,2055,0,3364,Zed
72,NONE,QA0iq6cV85uJ4KZt070nfcn0XmHR2Bp_vCGdAa1TgKUk6C0,238,2,4,0,2,1,4374,432,432,8371,5132,10,1,7,3,3142,2031,3044,1001,0,0,3340,Zed
119,NONE,HV8c5MCZWWyQjphFCxNRk3nFPNGcCdH0RpQN0xZa0woJdA,7,3,1,7,3,1,9016,604,506,8756,6335,11,3,12,12,3020,2033,3285,1082,1026,2055,3363,Leblanc
188,NONE,PP21bGjDEMR85GBDUykFtbYNXuie5IuzKCL2kxyWxgCceSI,245,4,5,0,0,1,7987,7804,0,16844,6629,11,4,18,9,1402,0,3020,1029,3145,1028,3340,Ekko
230,NONE,CK5xqwbuJ_ZfCRhrWRI9321Yu_xYq-IrkNKrCDVKgQ_A7js,112,0,3,1,0,0,6524,0,0,6367,4141,9,0,4,9,3197,2033,1082,0,0,0,3340,Viktor
304,NONE,A2rj8KLp9QJnOH8HEprF9ksT8TidA5S1mWYLeBwwHkXkiww,127,0,3,0,0,0,2727,0,0,8756,2725,7,1,6,17,2031,1056,1052,1027,1001,1052,3340,Lissandra
321,NONE,TWa7uqoBuWSs57wMMLG7YBY8tRiLf5kA6rwLh8sBVGJbJGU,7,3,3,1,0,1,3813,0,0,6693,5554,10,1,7,4,2033,3285,3020,1052,0,0,3340,Leblanc
343,NONE,8qC7ZyMwIPsxnuVSh1LU0y-o_fUhb4GJ1Gc3-K1kB73CD90,4,2,0,3,2,1,3279,5083,5083,2893,6870,10,1,12,9,2033,3078,3047,2013,2010,0,3340,TwistedFate
394,NONE,eRDLGKrLcfKrQvYa2oXtP-Yx2o8fQZwQvsK0nh2EcqbKXMk,268,5,0,1,5,2,7461,5532,5532,4703,8776,11,1,7,3,3020,3285,1056,3115,0,0,3340,Azir
407,NONE,F41M05i62Nw1lVrfd1atluY4fYqtLMtRzAMixBVlfhW6vQ,518,3,2,0,2,1,6011,1741,1463,7304,5717,10,4,9,20,2033,3030,0,3108,3113,2422,3340,Neeko
417,NONE,Jnbw-1I952Djdf8kNGadDSDnkdlUg1e621a66i-HAHKrhDQ,4,4,0,2,4,2,8376,6838,6838,6942,9288,12,2,10,15,2033,3091,3047,2055,3078,2015,3340,TwistedFate
423,NONE,BiNgYyDxnHMehqvW6Mnf2OkkY1X1iRj5nEXBKyIIR2VAsD0,69,0,0,0,0,0,502,0,0,466,971,3,0,0,0,1027,0,2031,0,0,0,3340,Cassiopeia
429,NONE,ChUvNPWgPwiaTGHmhu_OYYyEOtBZKnQ94WUGgHH9MqdBAg,7,0,2,1,0,0,3219,0,0,7203,4223,9,1,10,11,1082,3802,2033,3020,0,0,3340,Leblanc
444,NONE,llJYFxzEqVSqvN2riWNMA0dyXlct_UKbq9BgpiX67sKpIg,134,1,4,2,0,1,6309,591,591,8204,5620,10,3,14,12,2033,2055,1033,3285,1001,1082,3340,Syndra
464,NONE,fmtz-Iobdpl0G4pJcE_ITRRqo72i-JyTPeZILfKz0IJFlQ,268,1,3,0,0,1,2834,544,544,6603,4307,9,0,6,3,1056,3115,0,0,2031,2422,3340,Azir
465,NONE,kx4pOUWC0DojbCWSjgl6QObYo9JnPXBfZE2-yRcVN7h1eg,518,0,1,2,0,0,4559,5953,5953,4378,4201,8,2,4,4,1055,1036,2055,1036,3006,1043,3340,Neeko
549,NONE,9xScDP_6rEh4DzBYfnbq5NcFS5Hn2tQsMMUzYVNHyD3wZyI,7,10,1,2,8,1,12746,4300,4300,7940,8462,11,1,9,16,3041,2033,3020,3285,2055,0,3340,Leblanc
575,NONE,yGKnKUQKiGHL3Z0XAZfMU3wgoQHEvqFkSGYb0yViMcH1vg,34,2,1,8,2,1,5917,200,200,7528,6101,11,2,8,14,1056,2424,3070,2053,3027,1001,3363,Anivia
674,NONE,RY9HVq0OANPkUVmysfrDldFt6whUr6FHUUDNljw6wMaEbA,157,2,2,1,2,1,2138,2745,2745,3237,3521,5,0,1,7,1055,2031,1038,3006,0,0,3340,Yasuo
706,NONE,ixwkBKRdoe0by-EXCSk7Ql3xsiltb6CZjV2M-cSPdRhiZdw,246,7,4,5,4,1,13788,1255,335,10295,7801,12,0,9,17,3151,2033,1001,2010,3802,1026,3340,Qiyana
709,NONE,TWa7uqoBuWSs57wMMLG7YBY8tRiLf5kA6rwLh8sBVGJbJGU,42,3,1,1,2,1,8359,4506,4506,5375,6276,9,2,9,0,2033,2055,2010,3078,3020,2062,3340,Corki
823,NONE,oFKzkm0qUGh_GzKiUKAId-ZvtEGW21iS6NYCwHAtLTY7F8_7tWczolcO,55,8,0,3,8,2,14785,6076,4532,9050,9047,12,2,9,1,0,2031,3146,3133,1037,3020,3340,Katarina
860,NONE,korRWjwGWmdQK3Qv0yQPxAcreyvrlm78USeC2x_o5RzH4A,4,4,0,3,4,2,4889,4653,4653,4510,7198,10,2,11,11,3078,2033,3111,2010,1082,0,3340,TwistedFate
874,NONE,HlG3AlNzr8DfB0_nrLSv5uGeCrOQFWN8E4NZUB1nOtlSkl0,105,7,3,2,5,1,8492,6912,6912,7363,9452,12,0,13,8,3100,3152,2420,3108,1082,3020,3363,Fizz
917,NONE,WbfEmgptrGiimZpkdgOI0Y1cOQzQIInMZWO0XCtn4adE2T0,105,2,2,4,2,1,5955,1912,1912,6447,6519,11,2,8,7,2033,3152,2010,1082,2422,1056,3340,Fizz
919,NONE,C-Y4rNrRyS9ODgTLsVIrag_iYWGcci4HxQwSy9eDZjM,103,2,3,4,0,1,5651,952,952,6237,5685,10,2,7,8,1056,2031,3020,3285,1052,2055,3363,Ahri
921,NONE,w2Dg9p4j-OZMM__SG4ZS6dVr4-8IW93wgRar4K2Up4W-Lg,112,4,2,6,3,1,10212,257,257,7257,6576,10,3,16,15,2424,3198,1056,2055,3158,3113,3363,Viktor
935,NONE,kgTxa9BArmtY_ZqFsHOZwHgcv0PZGAKb4K3afTm-Bejxkco,45,0,4,3,0,0,2750,881,255,7707,4030,9,3,13,5,3117,2421,0,0,0,0,3340,Veigar
1038,NONE,nbxOSGOV7iEaoSr4EqwPrkeYrqHRVcCKZz_6De9fDhBczA,518,3,0,1,3,1,4512,6520,6520,4019,4913,8,0,4,12,1055,2031,3006,1036,1036,0,3340,Neeko
1181,NONE,YlhzJVTmxp2Q7PEJm38KG5gYF0HUcgloRgyNV7KdVF1gQw,518,4,1,7,4,2,9556,2312,2312,8423,7851,12,2,13,34,2033,3030,1082,1029,3108,3020,3340,Neeko
1265,NONE,-aj2XptrXttHyQrGIq1cCcL6g6iYD8tMcjVKEwVjjOAw4A,55,12,1,0,7,2,13188,10655,5083,9888,10494,14,3,6,1,3146,1058,2055,3916,3020,1058,3340,Katarina
1306,NONE,XfSaheqFbP_i1-kpfAsgZDEzLpX_htSMVzsKzOlX1dBhxpg,105,11,0,5,11,2,13836,2228,2228,8381,8541,12,2,19,11,2033,1082,3108,3100,3158,3191,3340,Fizz
1341,NONE,QVNEr1qu7uCKD_XSpL6ho2WNiRhJikQTc4K3xhg2g1C0FCE,55,7,3,0,3,1,8716,1468,838,10436,8192,13,2,12,1,2031,3146,3157,3020,1052,2055,3340,Katarina
1365,NONE,apeNl3z0rSa5sIfnK_SJMsVVtAXIooLkswKiseAW3_OI_V0,518,3,1,4,2,1,9754,907,907,6810,6129,11,4,9,12,3285,2424,2055,3020,3108,1056,3340,Neeko
1376,NONE,NKcn5kwloEUA8FN9EimV1tILRCaewXvW1nlRtKBnQOvdjCE,84,5,2,7,4,2,7883,1372,1372,8052,8026,12,4,16,3,2031,2420,3146,3191,1054,3111,3340,Akali
1550,NONE,korRWjwGWmdQK3Qv0yQPxAcreyvrlm78USeC2x_o5RzH4A,4,1,0,1,0,1,4480,4592,4592,4151,7888,12,2,12,11,3047,2033,3157,0,0,3027,3340,TwistedFate
1573,NONE,bX4-QnLCe0JnC8zIMnvey1KdgBJWE07N21w4GS1BuIbEACo,105,3,1,2,2,1,2070,1348,1348,6026,7134,11,0,6,2,2033,3152,1033,1082,1001,1052,3340,Fizz
1789,NONE,W2KG2Jca11xFedV-iygT9H12DYe0KAb7DpImJ67DKz-y_w,45,6,0,3,6,2,7250,6345,6345,4408,9009,12,1,17,16,0,3030,3905,1056,3020,1058,3340,Veigar
1847,NONE,ruCe67AVACErz7oPUX_ZtpI_sjGTIcOypfHoqaOs9pSkAZA,157,3,1,2,2,1,4953,4131,4131,6261,8802,12,1,14,6,3006,2031,3087,1038,1053,1055,3340,Yasuo
1879,NONE,vagpUmmRyf4NJK8YI6dhPCRt-kR9KV1FFgi2QVRS4EWY_qgfDnE2hym5,13,0,7,0,0,0,5347,1591,1005,11289,5860,10,0,10,12,3003,2033,1082,3111,1052,0,3340,Ryze
1895,NONE,lCutGDsYiK0k5M3o_IeLu6LtiOj8TFtni98axQQsAfWMhFQ,142,2,2,5,0,1,8012,2782,2782,10031,7264,12,4,20,18,0,2033,3020,3285,1082,1052,3340,Zoe
1941,NONE,ugUaEM9kXJh3-uPMLDtyiB_c9vbcShvJncMTHDCGm4i_bRsHiw44MaQ7,4,3,1,3,3,1,7685,2868,573,7619,6974,11,3,18,19,2033,3111,1043,1033,0,3078,3340,TwistedFate
2010,NONE,GhsCCGaHA5jy6oswPlv8z8XmSX39fnPbrOLI0iMsmDpNBKQ,157,8,2,5,5,1,17778,6446,6072,14000,11369,14,3,18,19,1055,3031,3006,1053,3087,0,3340,Yasuo
2134,NONE,jDgtTd7inMZWmznd5dHaFoCp3LP-vAhjQ7Is3mRLyt6UKJI,518,1,2,3,0,1,2493,2854,2854,5421,6590,9,0,7,11,3153,1055,3006,1042,0,0,3340,Neeko
2163,NONE,UrezjkI4CouPPWR_3QusPgDISWy5a9AAhUj6L-3E2LRb6UY,238,4,2,5,2,1,9148,1998,1998,6221,7023,11,2,11,4,3044,2031,3111,3067,3147,0,3340,Zed
2216,NONE,_sVU2gU9ULAv4tmUkIs1uTDHP0y_AWDEyQNotrOYrXjmPz0,84,5,3,2,2,1,10045,598,598,9203,6093,10,3,11,4,3020,3191,2031,3146,0,0,3340,Akali
2284,NONE,d77xSFg6rzyLUrucycvb-UM4AyvDgdkP5y8jBzQz63QGbCk,268,0,0,0,0,0,459,0,0,867,991,3,0,1,0,2003,1056,0,0,0,0,3340,Azir
2307,NONE,VA4ncxMF_1aLKvdiJ6mruW2Nrk_WbIywNMtq5wg3jnVFQg,42,0,3,1,0,0,5342,0,0,6162,4154,9,0,5,0,1055,2031,3044,1042,2422,3057,3340,Corki
2355,NONE,L0CPDcv4RHSNdO7_-HU0l25O3fqPz9FBNQzUGlR_BdITMw,518,0,0,1,0,0,5235,2646,2646,3773,4182,7,1,4,20,2033,3802,1082,2055,3145,1082,3340,Neeko
2389,NONE,L0gDUExST2IWKXDi9oXDdOv8BefjTPC8rPgt7xNVn1bkmg,131,5,1,2,5,1,8992,3128,2228,7908,7213,11,1,7,5,1056,1056,1052,1082,3089,3020,3364,Diana
2399,NONE,IEWq6sIeaCFCINhiOYdvgmfmXNG6KZeATmDBziNgFsATrA,42,2,4,2,0,1,6244,832,743,11843,6081,9,1,9,0,3078,2033,1051,0,2010,2422,3364,Corki
2449,NONE,jBhhb48P37f2WQI98hHCMDLpU6PbMAFdFFNf7oFmm-jN6A,7,3,0,5,3,1,7418,1443,1443,4394,5825,10,0,6,4,2033,1082,3285,3020,1052,0,3364,Leblanc
2453,NONE,Ce5PipN0KaaDkBdTg9Bn_ilGmWOlzfjRQwccJh_j1dWk3FI,91,8,3,7,4,1,11938,2421,2133,10774,9735,13,0,10,0,2033,3077,3142,3147,3117,1029,3340,Talon
2479,NONE,1qnL-PrhacuxA7vt1S74cHE6eBl9i1oxmyhEuxwI-L9rqg,4,3,6,2,2,1,8959,3809,2353,12061,8057,11,3,15,25,2055,3078,2033,3094,0,3047,3363,TwistedFate
2498,NONE,QA0iq6cV85uJ4KZt070nfcn0XmHR2Bp_vCGdAa1TgKUk6C0,238,6,4,2,2,1,10391,639,639,10378,7179,10,1,10,4,3142,3111,0,3067,3044,0,3340,Zed
2504,NONE,lslSxktxuFeAb-2iQdy-Q6dWUU_lMgIvPHD6FUd7madPB08,103,2,1,7,0,1,7432,1229,1229,6331,5927,10,2,9,10,2055,2010,2031,1056,3020,3285,3340,Ahri
2625,NONE,Emtj0ERMm8iePHxCNOZhx5llKVq6G65tdtHSQOLGN7dwqw,238,2,1,1,2,1,2367,5101,3935,4686,5178,8,1,4,0,3142,3035,1001,2055,2003,0,3340,Zed
2626,NONE,1FUtPEvB1ByOd5pvuVuaMOuN20WQWe3UQvdfGncQsWG9l0o,4,0,6,2,0,0,4602,880,880,10888,5178,9,0,11,15,2033,3044,1057,3101,2422,3057,3340,TwistedFate
2632,NONE,mYXAG2pxtnLB2OL1J07x1YS0e37PkCmtsOlS9PHdcu_jL40,268,5,4,0,3,2,6474,2446,2446,9098,7299,12,1,11,4,1056,3916,3020,3115,1026,0,3340,Azir
2687,NONE,G1cyrzM1z1PtCw3TlWyzM76__SMCd8WniGz8wCZwi4S5Bw4,90,0,5,1,0,0,3066,1277,1277,8146,4572,10,2,10,19,2033,3802,1026,3158,1004,0,3363,Malzahar
